ID_ANONIMIZADO;LATITUD;LONGITUD;DISTRITO;REGION
70060758;-29,88243001;-71,23992996;Coquimbo;IV
70060803;-29,9100525;-71,2300095;Coquimbo;IV
70060805;-29,9100525;-71,2300095;Coquimbo;IV
70060855;-29,88515999;-71,24411999;Coquimbo;IV
70060936;-29,9536847;-71,2660517;Coquimbo;IV
70060945;-29,88305002;-71,24050999;Coquimbo;IV
70060952;-29,8744657;-71,2388333;Coquimbo;IV
70060966;-29,9556085;-71,27000502;Coquimbo;IV
70060998;-29,88653001;-71,24945004;Coquimbo;IV
70061011;-29,97216623;-71,33594064;Coquimbo;IV
70061014;-29,97216623;-71,33594064;Coquimbo;IV
70061015;-6,758408979;-51,15644851;Coquimbo;IV
70061019;-29,8704477;-71,2457906;Coquimbo;IV
70061023;-29,9908577;-71,342141;Coquimbo;IV
70061028;-29,88156998;-71,24904;Coquimbo;IV
70061057;-29,9540747;-71,2998735;Coquimbo;IV
70061058;-29,96359247;-71,25638119;Coquimbo;IV
70061069;-29,98469266;-71,34343406;Coquimbo;IV
70061070;-29,9863457;-71,3416917;Coquimbo;IV
70061082;-33,0589201;-60,6182238;Coquimbo;IV
70061124;-29,9186601;-71,2186116;Coquimbo;IV
70061127;-29,9186601;-71,2186116;Coquimbo;IV
70061139;31,43497;-91,86326;Coquimbo;IV
70061238;-29,91510985;-71,24606551;Coquimbo;IV
70061245;-29,9540747;-71,2998735;Coquimbo;IV
70061256;-29,905603;-71,2441512;Coquimbo;IV
70061266;-29,97500453;-71,0600137;Coquimbo;IV
70061276;-29,9401307;-71,1215002;Coquimbo;IV
70061284;-29,9541;-71,33815;Coquimbo;IV
70061304;-30,0346179;-71,1092636;Coquimbo;IV
70061329;-29,9908577;-71,342141;Coquimbo;IV
70061335;-29,87435212;-71,24913773;Coquimbo;IV
70061346;-29,631438;-70,9791845;Coquimbo;IV
70061350;-30,6553694;-71,4813774;Coquimbo;IV
70061402;-29,9034837;-71,254807;Coquimbo;IV
70061409;-32,1201565;-71,5007141;Coquimbo;IV
70061415;31,43497;-91,86326;Coquimbo;IV
70061435;-29,900736;-71,2458658;Coquimbo;IV
70061456;-29,9711882;-71,3338055;Coquimbo;IV
70061457;-29,972136;-71,2971323;Coquimbo;IV
70061528;-29,9520748;-71,2677301;Coquimbo;IV
70061530;-29,94141845;-71,25212088;Coquimbo;IV
70061531;-29,93726002;-71,25202002;Coquimbo;IV
70061536;-29,9098881;-71,2552411;Coquimbo;IV
70061539;-29,97563;-71,2997876;Coquimbo;IV
70061549;-29,9017202;-71,2624278;Coquimbo;IV
70061551;-29,91437;-71,21647002;Coquimbo;IV
70061584;-32,0701751;-71,0616307;Coquimbo;IV
70061604;-29,9659065;-71,3322094;Coquimbo;IV
70061652;-29,93265001;-71,24264997;Coquimbo;IV
70061676;-29,95;-71,26667;Coquimbo;IV
70061678;-29,95;-71,26667;Coquimbo;IV
70061709;-29,9750309;-71,3427566;Coquimbo;IV
70061726;-29,97875699;-71,34002075;Coquimbo;IV
70061763;-29,93726002;-71,25202002;Coquimbo;IV
70061803;-29,7923044;-71,1752272;Coquimbo;IV
70061878;-29,94931001;-71,24435996;Coquimbo;IV
70061922;-29,9111905;-71,2438146;Coquimbo;IV
70061941;-29,91901695;-71,20978234;Coquimbo;IV
70061991;-29,9125739;-71,2187681;Coquimbo;IV
70061992;-29,9125739;-71,2187681;Coquimbo;IV
70061997;-29,97067251;-71,31874747;Coquimbo;IV
70062011;-29,9539889;-71,2714117;Coquimbo;IV
70062034;-29,92321999;-71,21576996;Coquimbo;IV
70062059;-29,9559138;-71,2605427;Coquimbo;IV
70062071;-29,92484998;-71,24661;Coquimbo;IV
70062105;-29,87916999;-71,24745003;Coquimbo;IV
70062111;-36,9501264;-73,0169164;Coquimbo;IV
70062138;-29,97583066;-71,30035139;Coquimbo;IV
70062139;-29,9641834;-71,2535507;Coquimbo;IV
70062174;38,9821705;-5,7953899;Coquimbo;IV
70062254;-29,9459475;-71,2641307;Coquimbo;IV
70062294;-29,88204;-71,23544002;Coquimbo;IV
70062323;-29,93772999;-71,25813;Coquimbo;IV
70062328;-29,9762151;-71,3000565;Coquimbo;IV
70062341;-29,9711597;-71,3062686;Coquimbo;IV
70062347;-29,88169001;-71,24565002;Coquimbo;IV
70062405;-29,91392999;-71,24477998;Coquimbo;IV
70062413;-29,9605504;-71,3164898;Coquimbo;IV
70062419;31,43497;-91,86326;Coquimbo;IV
70062435;-29,9490533;-71,2925082;Coquimbo;IV
70062459;22,75265004;-98,9823199;Coquimbo;IV
70062460;22,75265004;-98,9823199;Coquimbo;IV
70062464;-29,8850251;-71,244192;Coquimbo;IV
70062467;-29,88387999;-71,24335003;Coquimbo;IV
70062469;-29,88387999;-71,24335003;Coquimbo;IV
70062493;-29,9843006;-71,3533572;Coquimbo;IV
70062494;-29,98617675;-71,35299544;Coquimbo;IV
70062525;-29,98918093;-71,33703321;Coquimbo;IV
70062533;-29,9248098;-71,2466733;Coquimbo;IV
70062534;-29,0864461;-70,725817;Coquimbo;IV
70062539;-29,9594064;-71,2708621;Coquimbo;IV
70062542;-29,87091;-71,22760999;Coquimbo;IV
70062587;-29,9248098;-71,2466733;Coquimbo;IV
70062588;-29,8871181;-71,2221849;Coquimbo;IV
70062599;-29,8871181;-71,2221849;Coquimbo;IV
70062627;-29,9326459;-71,2423289;Coquimbo;IV
70062632;-29,87852999;-71,24431998;Coquimbo;IV
70062665;-29,9903733;-71,341576;Coquimbo;IV
70062672;-29,87954316;-71,24881093;Coquimbo;IV
70062696;-29,9430902;-71,2602354;Coquimbo;IV
70062701;-30,2549735;-71,5038196;Coquimbo;IV
70062782;-29,84098;-71,1195434;Coquimbo;IV
70062834;-29,9416393;-71,3406394;Coquimbo;IV
70062926;-29,98139534;-71,25589315;Coquimbo;IV
70063026;-29,8980942;-71,2462601;Coquimbo;IV
70063053;-29,991112;-71,3312013;Coquimbo;IV
70063070;-29,9524497;-71,2674048;Coquimbo;IV
70063145;-29,9240436;-71,2368002;Coquimbo;IV
70063147;-29,89980307;-71,25215242;Coquimbo;IV
70063153;-29,92105;-71,23594998;Coquimbo;IV
70063164;-29,9541;-71,33815;Coquimbo;IV
70063236;18,03670098;-66,60980403;Coquimbo;IV
70063266;-29,9916968;-71,3294502;Coquimbo;IV
70063289;-29,93693002;-71,25410996;Coquimbo;IV
70063340;-29,8886393;-71,2205931;Coquimbo;IV
70063341;-29,88768999;-71,22038998;Coquimbo;IV
70063419;-29,97062961;-71,33473197;Coquimbo;IV
70063435;-29,93603881;-71,25673544;Coquimbo;IV
70063460;-30,233051;-71,0955441;Coquimbo;IV
70063461;-30,233051;-71,0955441;Coquimbo;IV
70063472;-23,6573888;-70,3992335;Coquimbo;IV
70063479;-29,90258734;-71,23847292;Coquimbo;IV
70063481;-29,88768999;-71,22038998;Coquimbo;IV
70063548;-29,92666001;-71,25642001;Coquimbo;IV
70063567;-29,9611784;-71,2602209;Coquimbo;IV
70063763;-29,8844627;-71,2265142;Coquimbo;IV
70063777;-29,8786406;-71,2501949;Coquimbo;IV
70063785;31,43497;-91,86326;Coquimbo;IV
70063798;-29,5119626;-71,1990881;Coquimbo;IV
70063823;-29,9806255;-71,3350266;Coquimbo;IV
70063903;-29,9236005;-71,2113125;Coquimbo;IV
70063948;31,43497;-91,86326;Coquimbo;IV
70063951;-29,9507333;-71,2419374;Coquimbo;IV
70063960;-29,9574807;-71,2696768;Coquimbo;IV
70063962;-29,94524998;-71,26732001;Coquimbo;IV
70063963;-29,91814001;-71,21677001;Coquimbo;IV
70063976;-29,96389859;-71,30810362;Coquimbo;IV
70064027;-29,90239;-71,25124;Coquimbo;IV
70064035;-29,95990048;-71,34244952;Coquimbo;IV
70064048;-23,6573888;-70,3992335;Coquimbo;IV
70064071;-29,93746998;-71,24558003;Coquimbo;IV
70064160;-29,88822001;-71,22409001;Coquimbo;IV
70064207;-29,99041518;-71,34042289;Coquimbo;IV
70064209;-29,98560008;-71,33877252;Coquimbo;IV
70064246;-29,8759713;-71,2719662;Coquimbo;IV
70064286;-30,00238;-71,25869;Coquimbo;IV
70064302;-29,9555858;-71,3356018;Coquimbo;IV
70064310;-29,9754271;-71,305295;Coquimbo;IV
70064363;-29,9063687;-71,2475211;Coquimbo;IV
70064370;-36,944999;-73,0237788;Coquimbo;IV
70064416;-29,96866161;-71,3025;Coquimbo;IV
70064418;-29,96332432;-71,26305614;Coquimbo;IV
70064557;-29,8866756;-71,2347569;Coquimbo;IV
70064579;-29,9541;-71,33815;Coquimbo;IV
70064592;-29,9430902;-71,2602354;Coquimbo;IV
70064660;-29,93191001;-71,25485997;Coquimbo;IV
70064714;-29,90589433;-71,26000608;Coquimbo;IV
70064721;-29,96360505;-71,30655503;Coquimbo;IV
70064817;-29,98389732;-71,33845952;Coquimbo;IV
70064826;-29,9547274;-71,3523047;Coquimbo;IV
70064846;-29,9681737;-71,3032049;Coquimbo;IV
70064847;-29,9753832;-71,3380209;Coquimbo;IV
70064885;-29,9898682;-71,3410087;Coquimbo;IV
70064905;-29,9898003;-71,3333832;Coquimbo;IV
70064916;-29,9231542;-71,2416706;Coquimbo;IV
70064918;-29,87813998;-71,23180002;Coquimbo;IV
70064919;-29,9478496;-71,2438428;Coquimbo;IV
70064922;-29,88318999;-71,24227999;Coquimbo;IV
70064923;-29,87813998;-71,23180002;Coquimbo;IV
70064981;-29,9374689;-71,2418956;Coquimbo;IV
70064986;-29,94675001;-71,24422996;Coquimbo;IV
70064987;-29,9374689;-71,2418956;Coquimbo;IV
70065006;-36,9458876;-73,0216127;Coquimbo;IV
70065013;-29,88783998;-71,22212001;Coquimbo;IV
70065019;-29,9181729;-71,2197243;Coquimbo;IV
70065130;31,43497;-91,86326;Coquimbo;IV
70065131;-29,9628445;-71,2562678;Coquimbo;IV
70065132;-29,90427999;-71,26260996;Coquimbo;IV
70065148;-29,8864327;-71,2291294;Coquimbo;IV
70065170;-29,96034533;-71,29770406;Coquimbo;IV
70065171;-29,95133517;-71,34566692;Coquimbo;IV
70065242;-29,96328425;-71,33305306;Coquimbo;IV
70065253;-29,9261509;-71,2059494;Coquimbo;IV
70065278;-29,9793751;-71,3414121;Coquimbo;IV
70065388;-29,98421631;-71,35803173;Coquimbo;IV
70065396;-29,92925999;-71,25320002;Coquimbo;IV
70065434;-29,937956;-71,2488402;Coquimbo;IV
70065435;-29,93815998;-71,24845997;Coquimbo;IV
70065436;-29,9434864;-71,2489954;Coquimbo;IV
70065481;-29,87619359;-71,22495334;Coquimbo;IV
70065501;-29,9406138;-71,1205101;Coquimbo;IV
70065594;-29,938159;-71,2559536;Coquimbo;IV
70065606;-29,8695918;-71,2360944;Coquimbo;IV
70065608;-29,9607864;-71,3494003;Coquimbo;IV
70065643;-29,9735649;-71,3364243;Coquimbo;IV
70065647;-29,8786406;-71,2501949;Coquimbo;IV
70065693;-29,93508998;-71,25012998;Coquimbo;IV
70065706;-29,96328425;-71,33305306;Coquimbo;IV
70065752;31,43497;-91,86326;Coquimbo;IV
70065757;31,43497;-91,86326;Coquimbo;IV
70065758;-29,8790612;-71,2474484;Coquimbo;IV
70065810;-29,888616;-71,2183767;Coquimbo;IV
70065831;-29,9495935;-71,2850314;Coquimbo;IV
70065838;-29,95991396;-71,27156015;Coquimbo;IV
70065872;-29,9556085;-71,27000502;Coquimbo;IV
70065952;-30,8337411;-71,25630859;Coquimbo;IV
70065956;-29,9767987;-71,3425125;Coquimbo;IV
70065981;-29,9035667;-71,2684686;Coquimbo;IV
70065991;-29,94142105;-71,25211995;Coquimbo;IV
70066012;-29,7512027;-71,0263163;Coquimbo;IV
70066020;-29,982519;-71,3384873;Coquimbo;IV
70066050;-29,95325294;-71,27190418;Coquimbo;IV
70066070;31,43497;-91,86326;Coquimbo;IV
70066115;-29,9373991;-71,2415629;Coquimbo;IV
70066319;-29,95214709;-71,27099616;Coquimbo;IV
70066323;-29,92248;-71,21083998;Coquimbo;IV
70066338;-29,9035667;-71,2684686;Coquimbo;IV
70066366;-29,96359886;-71,33984714;Coquimbo;IV
70066390;-29,9141342;-71,2444859;Coquimbo;IV
70066478;-29,9742516;-71,3387081;Coquimbo;IV
70066552;-29,9592463;-71,29474575;Coquimbo;IV
70066554;-29,9592463;-71,29474575;Coquimbo;IV
70066559;-36,9506606;-73,0167533;Coquimbo;IV
70066578;-29,88611;-71,24076002;Coquimbo;IV
70066582;-29,9825515;-71,3409348;Coquimbo;IV
70066603;-29,9168131;-71,213298;Coquimbo;IV
70066706;-29,93750762;-71,25511327;Coquimbo;IV
70066750;-29,984295;-71,3398282;Coquimbo;IV
70066754;-29,991404;-71,3417508;Coquimbo;IV
70066758;-29,95498679;-71,2673774;Coquimbo;IV
70066790;-29,9703;-71,3346391;Coquimbo;IV
70066809;-29,8837786;-71,2462331;Coquimbo;IV
70066828;-29,94264626;-71,26564883;Coquimbo;IV
70066839;-30,2543053;-71,5008094;Coquimbo;IV
70066906;-29,9631287;-71,3450127;Coquimbo;IV
70066909;-29,92372999;-71,20436999;Coquimbo;IV
70066927;-29,94510402;-71,2454813;Coquimbo;IV
70066938;-29,9863457;-71,3416917;Coquimbo;IV
70066942;-29,97604995;-71,3322249;Coquimbo;IV
70066966;-29,91509998;-71,27493999;Coquimbo;IV
70067039;-29,93360999;-71,25636997;Coquimbo;IV
70067104;-29,9601931;-71,2900771;Coquimbo;IV
70067181;-29,9898682;-71,3410087;Coquimbo;IV
70067187;-29,88351999;-71,24362998;Coquimbo;IV
70067194;-29,9875252;-71,3471991;Coquimbo;IV
70067236;-29,91100002;-71,22510003;Coquimbo;IV
70067250;-29,9584233;-71,2688061;Coquimbo;IV
70067256;31,43497;-91,86326;Coquimbo;IV
70067273;-29,9459262;-71,244481;Coquimbo;IV
70067334;-29,9088088;-71,2422737;Coquimbo;IV
70067397;-29,8834855;-71,2434625;Coquimbo;IV
70067453;-29,8840339;-71,2436897;Coquimbo;IV
70067478;-29,9516817;-71,2624988;Coquimbo;IV
70067480;-29,98088515;-71,3322697;Coquimbo;IV
70067499;-29,9706941;-71,31161826;Coquimbo;IV
70067557;-29,9501423;-71,2657639;Coquimbo;IV
70067570;-29,9827893;-71,343449;Coquimbo;IV
70067608;-30,24296756;-71,07935456;Coquimbo;IV
70067616;-29,9608752;-71,2518701;Coquimbo;IV
70067722;-29,9702414;-71,3373579;Coquimbo;IV
70067748;-29,9371083;-71,2560825;Coquimbo;IV
70067845;4,706671;-74,099327;Coquimbo;IV
70067848;-29,8735529;-71,2284409;Coquimbo;IV
70067884;-29,9651792;-71,3408952;Coquimbo;IV
70067921;-29,9140478;-71,2350732;Coquimbo;IV
70067937;31,43497;-91,86326;Coquimbo;IV
70067939;-30,2574688;-71,4932198;Coquimbo;IV
70068081;-29,98333;-71,06667;Coquimbo;IV
70068108;-29,91990998;-71,21801002;Coquimbo;IV
70068214;-29,8786406;-71,2501949;Coquimbo;IV
70068220;-29,8856291;-71,2313581;Coquimbo;IV
70068255;-29,9557749;-71,2624031;Coquimbo;IV
70068376;-29,9035667;-71,2684686;Coquimbo;IV
70068430;-29,9908577;-71,342141;Coquimbo;IV
70068453;-29,9465038;-71,2456955;Coquimbo;IV
70068770;-29,986933;-71,34523381;Coquimbo;IV
70068777;-29,9381472;-71,2414807;Coquimbo;IV
70068797;-29,91781741;-71,22247067;Coquimbo;IV
70068832;38,5916945;-5,5826181;Coquimbo;IV
70068845;-29,9851374;-71,3307188;Coquimbo;IV
70068852;-31,9094546;-71,5146387;Coquimbo;IV
70068903;-30,6057466;-71,2085981;Coquimbo;IV
70068904;-28,4673344;-71,2272707;Coquimbo;IV
70068993;-29,8871181;-71,2221849;Coquimbo;IV
70069024;-29,9267535;-71,2056091;Coquimbo;IV
70069027;-29,8705641;-71,2728874;Coquimbo;IV
70069039;-29,91028356;-71,22535092;Coquimbo;IV
70069047;-29,9811507;-71,332537;Coquimbo;IV
70069061;-29,97424314;-71,33971223;Coquimbo;IV
70069068;-29,9174655;-71,250277;Coquimbo;IV
70069085;-31,17973745;-71,00109322;Coquimbo;IV
70069145;-29,95102997;-71,27018373;Coquimbo;IV
70069154;-29,9825515;-71,3409348;Coquimbo;IV
70069215;-29,8775688;-71,1120367;Coquimbo;IV
70069221;-29,9194827;-71,2199517;Coquimbo;IV
70069225;-29,7512027;-71,0263163;Coquimbo;IV
70069262;-29,92033;-71,21661997;Coquimbo;IV
70069340;-29,9242037;-71,2539447;Coquimbo;IV
70069517;-29,972182;-71,31104381;Coquimbo;IV
70069848;-30,02711;-70,79883;Coquimbo;IV
70069893;-29,1851333;-71,1993057;Coquimbo;IV
70069943;-29,91698;-71,25192002;Coquimbo;IV
70069946;-29,90239;-71,25124;Coquimbo;IV
70069969;-29,9214319;-71,2491484;Coquimbo;IV
70070056;-31,1208598;-71,1690366;Coquimbo;IV
70070057;-31,1208598;-71,1690366;Coquimbo;IV
70070097;-29,9699389;-71,3301771;Coquimbo;IV
70070120;-29,88307001;-71,23377999;Coquimbo;IV
70070131;-29,94142105;-71,25211995;Coquimbo;IV
70070152;-29,93024901;-71,25448511;Coquimbo;IV
70070154;-29,88333;-71,23013;Coquimbo;IV
70070190;-29,8758;-71,24575999;Coquimbo;IV
70070203;-29,87944607;-71,23810953;Coquimbo;IV
70070216;-29,9234339;-71,2578698;Coquimbo;IV
70070259;-29,86673876;-71,24109516;Coquimbo;IV
70070288;-29,95499984;-71,2665799;Coquimbo;IV
70070296;-29,9057981;-71,2651865;Coquimbo;IV
70070300;-29,9601448;-71,3003068;Coquimbo;IV
70070351;-29,97847786;-71,32424472;Coquimbo;IV
70070361;-29,9516624;-71,3455582;Coquimbo;IV
70070414;-31,90975283;-71,5096817;Coquimbo;IV
70070454;-29,94662;-71,26663998;Coquimbo;IV
70070479;-29,9556378;-71,2665366;Coquimbo;IV
70070579;-29,867427;-71,2319329;Coquimbo;IV
70070671;-29,95891439;-71,25854509;Coquimbo;IV
70070733;-29,8849006;-71,2525021;Coquimbo;IV
70070741;-29,9843006;-71,3533572;Coquimbo;IV
70070803;-29,9246861;-71,2415882;Coquimbo;IV
70070814;-29,9853024;-71,3585564;Coquimbo;IV
70070819;38,6310179;-5,6793298;Coquimbo;IV
70070820;-29,87667;-71,24506002;Coquimbo;IV
70070868;-29,8745735;-71,2325944;Coquimbo;IV
70070889;-29,91957998;-71,24917;Coquimbo;IV
70070923;-29,9391252;-71,2429024;Coquimbo;IV
70070971;-29,87058001;-71,23906;Coquimbo;IV
70070989;-29,88323999;-71,2408;Coquimbo;IV
70071077;-29,984058;-71,3373;Coquimbo;IV
70071089;-29,97160996;-71,31122991;Coquimbo;IV
70071169;-29,94082311;-71,33783876;Coquimbo;IV
70071171;-30,012627;-71,2596072;Coquimbo;IV
70071263;31,43497;-91,86326;Coquimbo;IV
70071268;-29,96847569;-71,33915328;Coquimbo;IV
70071280;-29,9679838;-71,2514869;Coquimbo;IV
70071332;-29,9585539;-71,2709239;Coquimbo;IV
70071479;-29,92231001;-71,21145001;Coquimbo;IV
70071539;-30,8542001;-70,7089264;Coquimbo;IV
70071601;-29,9338843;-71,2622109;Coquimbo;IV
70071653;-29,881506;-71,1211446;Coquimbo;IV
70071664;-29,93236995;-71,24894491;Coquimbo;IV
70071674;-29,96829451;-71,34842732;Coquimbo;IV
70071680;-29,9495388;-71,26486;Coquimbo;IV
70071737;-29,94433266;-71,34180379;Coquimbo;IV
70071740;-29,94433266;-71,34180379;Coquimbo;IV
70071809;-29,9170893;-71,2322616;Coquimbo;IV
70071841;-29,9541;-71,33815;Coquimbo;IV
70071842;-29,937562;-71,2604118;Coquimbo;IV
70071885;-29,9598705;-71,2520843;Coquimbo;IV
70071979;-29,9220794;-71,2252343;Coquimbo;IV
70071992;31,43497;-91,86326;Coquimbo;IV
70072009;-29,9586481;-71,3412894;Coquimbo;IV
70072021;-29,8835093;-71,2449393;Coquimbo;IV
70072199;-30,2631988;-71,4919855;Coquimbo;IV
70072330;-29,91323815;-71,22192234;Coquimbo;IV
70072333;-29,91323815;-71,22192234;Coquimbo;IV
70072414;-29,91529;-71,23426999;Coquimbo;IV
70072571;-29,94007;-71,12086;Coquimbo;IV
70072657;-29,982519;-71,3384873;Coquimbo;IV
70072673;-29,9726191;-71,2564353;Coquimbo;IV
70072700;-29,87424001;-71,24500998;Coquimbo;IV
70072849;-29,982519;-71,3384873;Coquimbo;IV
70072859;-29,93442002;-71,26272999;Coquimbo;IV
70072860;-29,93442002;-71,26272999;Coquimbo;IV
70072865;-29,9162093;-71,2160756;Coquimbo;IV
70072906;-29,9793751;-71,3414121;Coquimbo;IV
70072966;-29,9360639;-71,253583;Coquimbo;IV
70073218;-29,9150587;-71,2111377;Coquimbo;IV
70073271;-29,91895;-71,24788003;Coquimbo;IV
70073302;-29,9028155;-71,264558;Coquimbo;IV
70073303;44,80256004;10,32942011;Coquimbo;IV
70073399;-29,97345992;-71,3260259;Coquimbo;IV
70073420;-29,864395;-71,2412508;Coquimbo;IV
70073422;-29,98184779;-71,29581132;Coquimbo;IV
70073423;-29,98163556;-71,29757521;Coquimbo;IV
70073436;-29,9242037;-71,2539447;Coquimbo;IV
70073468;-29,9353546;-71,2525807;Coquimbo;IV
70073507;-29,95161739;-71,34564108;Coquimbo;IV
70073566;-29,96886368;-71,31110606;Coquimbo;IV
70073581;-29,90168372;-71,26489083;Coquimbo;IV
70073672;-29,9646281;-71,302569;Coquimbo;IV
70073677;-29,9135853;-71,2193952;Coquimbo;IV
70073682;-33,2693627;-70,7399154;Coquimbo;IV
70073683;-37,4723686;-72,3725345;Coquimbo;IV
70073748;-33,0396903;-71,5491228;Coquimbo;IV
70073755;-29,9388477;-71,24362607;Coquimbo;IV
70073763;-29,9246861;-71,2415882;Coquimbo;IV
70073905;-29,958102;-71,2915975;Coquimbo;IV
70074059;-29,9953352;-71,3282527;Coquimbo;IV
70074152;-29,90239;-71,25124;Coquimbo;IV
70074181;-29,86707;-71,2322;Coquimbo;IV
70074182;-29,87039495;-71,23122336;Coquimbo;IV
70074219;-29,9520697;-71,2981728;Coquimbo;IV
70074229;-29,88287001;-71,22681999;Coquimbo;IV
70074258;-29,92632681;-71,26964338;Coquimbo;IV
70074267;-29,9681737;-71,3032049;Coquimbo;IV
70074270;-29,9642327;-71,2592932;Coquimbo;IV
70074272;-29,9544831;-71,2485807;Coquimbo;IV
70074309;-29,9541;-71,33815;Coquimbo;IV
70074316;-30,6093558;-71,2033659;Coquimbo;IV
70074327;-29,93879001;-71,25403997;Coquimbo;IV
70074369;-33,0396903;-71,5491228;Coquimbo;IV
70074380;-29,8838575;-71,2484365;Coquimbo;IV
70074395;-29,95100872;-71,2803207;Coquimbo;IV
70074396;-29,9716589;-71,3075395;Coquimbo;IV
70074407;-29,8680307;-71,2316498;Coquimbo;IV
70074441;31,43497;-91,86326;Coquimbo;IV
70074443;-29,9246192;-71,1998896;Coquimbo;IV
70074548;-29,90549166;-71,24570039;Coquimbo;IV
70074549;-29,90549166;-71,24570039;Coquimbo;IV
70074578;-29,9800987;-71,32927243;Coquimbo;IV
70074720;-29,88631406;-71,24895569;Coquimbo;IV
70074729;-31,6347871;-71,1691846;Coquimbo;IV
70074755;-29,87197999;-71,23006002;Coquimbo;IV
70074779;-29,86536001;-71,24113997;Coquimbo;IV
70074783;-29,91978002;-71,23564999;Coquimbo;IV
70074793;-29,9853367;-71,3401445;Coquimbo;IV
70074815;-29,8987606;-71,2626032;Coquimbo;IV
70074841;-29,8917319;-71,2134782;Coquimbo;IV
70074859;-29,95659947;-71,2564587;Coquimbo;IV
70074901;-29,9531928;-71,3379884;Coquimbo;IV
70074906;-29,9328729;-71,2552249;Coquimbo;IV
70074913;-29,9508984;-71,2853969;Coquimbo;IV
70074914;-29,98486053;-71,33844727;Coquimbo;IV
70074930;-29,87546814;-71,24418146;Coquimbo;IV
70074947;-30,60471495;-71,18914493;Coquimbo;IV
70074950;-29,88021999;-71,25114;Coquimbo;IV
70074963;-29,9553304;-71,2661295;Coquimbo;IV
70074993;-29,95161892;-71,26674307;Coquimbo;IV
70075039;-29,9627002;-71,2989864;Coquimbo;IV
70075163;-29,91415999;-71,23738999;Coquimbo;IV
70075260;-29,87063;-71,24165001;Coquimbo;IV
70075287;-31,95;-71,06667;Coquimbo;IV
70075293;-29,8806894;-71,2512093;Coquimbo;IV
70075369;-29,9841539;-71,33103759;Coquimbo;IV
70075375;-31,7565685;-71,0514275;Coquimbo;IV
70075428;-29,93595001;-71,25659997;Coquimbo;IV
70075456;-29,94176998;-71,25603;Coquimbo;IV
70075481;-29,93283001;-71,25492996;Coquimbo;IV
70075493;-29,8856753;-71,2434531;Coquimbo;IV
70075514;-29,9742516;-71,3387081;Coquimbo;IV
70075570;-29,91510985;-71,24606551;Coquimbo;IV
70075636;-29,9333025;-71,2620557;Coquimbo;IV
70075687;-29,9088088;-71,2422737;Coquimbo;IV
70075733;-29,9875252;-71,3471991;Coquimbo;IV
70075753;-29,9906148;-71,3418636;Coquimbo;IV
70075774;-29,9244203;-71,2073822;Coquimbo;IV
70075790;-29,9142625;-71,2507932;Coquimbo;IV
70076195;-29,91151999;-71,22524;Coquimbo;IV
70076199;-29,9893368;-71,3372958;Coquimbo;IV
70076200;-29,9893368;-71,3372958;Coquimbo;IV
70076206;-29,9593165;-71,29587064;Coquimbo;IV
70076224;-29,9538002;-71,2860591;Coquimbo;IV
70076350;-29,9401307;-71,1215002;Coquimbo;IV
70076351;-29,91990998;-71,21801002;Coquimbo;IV
70076425;-29,87153999;-71,22721998;Coquimbo;IV
70076496;27,87716861;-81,83445939;Coquimbo;IV
70076506;-29,9372042;-71,2536886;Coquimbo;IV
70076543;-29,9479276;-71,2554409;Coquimbo;IV
70076575;-29,96662531;-71,33468682;Coquimbo;IV
70076631;-29,985549;-71,3431953;Coquimbo;IV
70076636;-29,9494209;-71,2833753;Coquimbo;IV
70076643;-29,88251382;-71,245114;Coquimbo;IV
70076650;-29,9136197;-71,2196842;Coquimbo;IV
70076711;-29,94197;-71,14681;Coquimbo;IV
70076733;-29,9034793;-71,2323443;Coquimbo;IV
70076761;-29,92340528;-71,25781543;Coquimbo;IV
70076785;-30,2551531;-71,5008666;Coquimbo;IV
70076788;-29,93260999;-71,25265;Coquimbo;IV
70076834;-30,58616994;-71,19388988;Coquimbo;IV
70076856;-29,90822219;-71,274162;Coquimbo;IV
70076859;-29,88520002;-71,25055;Coquimbo;IV
70076874;-37,4723686;-72,3725345;Coquimbo;IV
70076884;-29,88855998;-71,21886003;Coquimbo;IV
70076897;-29,94069369;-71,28670291;Coquimbo;IV
70076909;-18,4839908;-70,2928786;Coquimbo;IV
70076943;-29,91085353;-71,22461713;Coquimbo;IV
70077066;27,87744;-81,83498;Coquimbo;IV
70077117;-29,95693496;-71,25405493;Coquimbo;IV
70077215;-29,9153419;-71,2317797;Coquimbo;IV
70077243;-29,9205146;-71,2167998;Coquimbo;IV
70077403;-29,92018;-71,21463002;Coquimbo;IV
70077430;31,43497;-91,86326;Coquimbo;IV
70077431;-29,88786001;-71,22918997;Coquimbo;IV
70077433;-29,88578;-71,23035003;Coquimbo;IV
70077447;-29,9377165;-71,2586416;Coquimbo;IV
70077500;-29,95771123;-71,27105114;Coquimbo;IV
70077515;-29,9108275;-71,2236363;Coquimbo;IV
70077555;-29,9541;-71,33815;Coquimbo;IV
70077557;-29,9477222;-71,2453321;Coquimbo;IV
70077593;-29,99332092;-71,34786958;Coquimbo;IV
70077619;-29,8775688;-71,1120367;Coquimbo;IV
70077766;-29,94931001;-71,24435996;Coquimbo;IV
70077802;-29,9199784;-71,2132804;Coquimbo;IV
70077816;-29,9163617;-71,2485306;Coquimbo;IV
70077876;-29,98711308;-71,36287059;Coquimbo;IV
